Co,VOC,Temp,Hum,Label
0,110,27.62,54.61,0
24,109,27.63,54.54,0
17,108,27.64,54.63,0
18,109,27.64,54.58,0
16,103,27.63,54.56,0
16,97,27.64,54.52,0
0,109,27.63,54.52,0
20,107,27.64,54.58,0
19,110,27.65,54.51,0
18,109,27.65,54.5,0
18,108,27.64,54.5,0
18,106,27.65,54.54,0
19,103,27.66,54.51,0
19,110,27.65,54.51,0
18,105,27.65,54.54,0
17,105,27.66,54.51,0
32,107,27.66,54.53,0
18,110,27.66,54.53,0
18,106,27.67,54.5,0
18,102,27.65,54.49,0
13,105,27.67,54.53,0
18,107,27.66,54.5,0
16,102,27.67,54.49,0
19,106,27.66,54.5,0
17,101,27.67,54.53,0
19,107,27.67,54.52,0
17,106,27.66,54.49,0
24,107,27.67,54.4,0
17,106,27.66,54.48,0
16,105,27.66,54.45,0
15,106,27.66,54.46,0
18,105,27.67,54.4,0
25,107,27.67,54.43,0
0,107,27.69,54.42,0
9,107,27.69,54.39,0
18,107,27.67,54.39,0
12,103,27.68,54.38,0
18,107,27.68,54.41,0
18,108,27.69,54.44,0
21,110,27.69,54.4,0
17,120,27.69,54.35,0
18,105,27.71,54.35,0
22,105,27.7,54.39,0
20,106,27.69,54.37,0
18,107,27.69,54.36,0
17,107,27.68,54.37,0
18,100,27.71,54.33,0
18,105,27.7,54.33,0
17,106,27.7,54.34,0
18,105,27.7,54.35,0
18,106,27.69,54.34,0
18,102,27.69,54.34,0
18,106,27.7,54.33,0
18,104,27.71,54.32,0
16,106,27.71,54.35,0
18,106,27.71,54.34,0
12,106,27.72,54.35,0
18,111,27.72,54.36,0
18,106,27.72,54.35,0
21,101,27.71,54.37,0
15,105,27.72,54.37,0
18,104,27.73,54.36,0
18,103,27.73,54.36,0
20,102,27.73,54.39,0
17,103,27.74,54.31,0
18,103,27.74,54.37,0
0,102,27.73,54.36,0
19,90,27.73,54.36,0
18,103,27.73,54.38,0
18,103,27.73,54.35,0
18,103,27.74,54.35,0
19,104,27.74,54.33,0
18,99,27.74,54.34,0
16,109,27.75,54.31,0
18,104,27.75,54.34,0
18,103,27.75,54.29,0
17,102,27.76,54.33,0
18,101,27.75,54.34,0
16,116,27.74,54.31,0
27,102,27.77,54.28,0
9,102,27.75,54.3,0
0,101,27.76,54.27,0
18,100,27.76,54.24,0
18,101,27.75,54.24,0
17,99,27.76,54.23,0
16,100,27.77,54.23,0
17,95,27.77,54.2,0
18,96,27.77,54.16,0
20,99,27.77,54.09,0
18,95,27.77,54.05,0
16,99,27.78,54.01,0
17,100,27.77,54.02,0
18,102,27.77,53.99,0
16,97,27.77,53.95,0
18,99,27.76,53.97,0
10,98,27.78,53.96,0
36,97,27.79,53.95,0
18,97,27.78,53.92,0
25,96,27.78,53.91,0
25,97,27.78,53.92,0
0,98,27.77,53.92,0
17,98,27.78,53.92,0
18,98,27.77,53.93,0
30,99,27.78,53.94,0
37,97,27.78,53.94,0
17,87,27.79,53.89,0
0,96,27.78,53.93,0
18,96,27.79,53.9,0
18,100,27.79,53.92,0
21,98,27.8,53.95,0
18,98,27.79,53.99,0
12,98,27.82,53.98,0
17,104,27.81,53.96,0
19,96,27.8,53.95,0
13,105,27.81,53.94,0
17,102,27.82,53.97,0
37,100,27.82,53.97,0
18,99,27.81,53.95,0
17,100,27.82,53.99,0
0,101,27.81,53.97,0
18,100,27.81,53.98,0
17,100,27.82,53.96,0
18,96,27.82,53.9,0
17,101,27.82,53.93,0
18,98,27.82,53.93,0
26,97,27.81,53.92,0
18,94,27.82,53.91,0
16,109,27.83,53.89,0
18,100,27.83,53.93,0
20,96,27.81,53.93,0
9,98,27.83,53.92,0
19,98,27.84,53.93,0
6,98,27.85,53.89,0
20,99,27.84,53.91,0
24,97,27.84,53.92,0
15,97,27.85,53.9,0
18,100,27.86,53.92,0
19,96,27.85,53.88,0
19,101,27.84,53.89,0
18,96,27.85,53.88,0
15,95,27.86,53.87,0
26,95,27.85,53.87,0
18,93,27.85,53.86,0
17,97,27.86,53.79,0
17,96,27.87,53.85,0
18,98,27.87,53.78,0
15,96,27.86,53.78,0
18,99,27.87,53.8,0
15,98,27.88,53.84,0
37,96,27.87,53.83,0
18,96,27.88,53.85,0
19,96,27.88,53.88,0
18,99,27.9,53.83,0
18,100,27.88,53.81,0
18,100,27.88,53.89,0
14,100,27.88,53.88,0
18,102,27.89,53.9,0
18,99,27.88,53.94,0
18,101,27.9,53.88,0
19,115,27.9,53.94,0
18,103,27.9,53.91,0
25,103,27.89,53.93,0
19,109,27.9,53.9,0
0,103,27.9,53.9,0
20,104,27.9,53.87,0
18,105,27.9,53.94,0
16,103,27.91,53.94,0
18,103,27.91,53.93,0
19,103,27.91,53.92,0
15,103,27.9,53.93,0
15,101,27.9,53.91,0
18,102,27.92,53.91,0
18,98,27.91,53.88,0
57,101,27.92,53.91,0
20,83,27.91,53.95,0
37,99,27.91,53.84,0
23,101,27.93,53.88,0
17,100,27.92,53.84,0
18,95,27.92,53.77,0
0,100,27.92,53.77,0
12,101,27.92,53.76,0
23,100,27.93,53.77,0
18,100,27.93,53.77,0
28,100,27.93,53.77,0
18,100,27.93,53.74,0
29,99,27.93,53.85,0
24,100,27.93,53.84,0
8,100,27.92,53.83,0
17,104,27.93,53.83,0
19,100,27.93,53.77,0
21,91,27.93,53.91,0
17,96,27.94,53.91,0
16,114,27.96,53.92,0
24,101,27.94,53.93,0
15,105,27.96,53.92,0
38,101,27.95,53.88,0
18,102,27.94,53.89,0
20,104,27.93,53.86,0
16,101,27.95,53.86,0
20,100,27.95,53.79,0
24,102,27.95,53.85,0
25,102,27.94,53.83,0
18,100,27.95,53.74,0
15,102,27.96,53.8,0
15,101,27.96,53.8,0
19,100,27.94,53.75,0
18,98,27.94,53.8,0
17,104,27.95,53.76,0
0,101,27.97,53.76,0
17,113,27.98,53.77,0
0,101,27.98,53.77,0
20,102,27.98,53.75,0
17,100,27.97,53.76,0
18,99,27.97,53.75,0
12,101,27.98,53.74,0
17,102,27.98,53.71,0
17,104,27.98,53.72,0
18,107,27.97,53.71,0
17,102,27.98,53.7,0
17,103,27.98,53.69,0
23,100,27.99,53.68,0
20,98,27.98,53.64,0
41,100,27.98,53.65,0
20,101,27.99,53.67,0
10,100,27.99,53.65,0
19,107,27.98,53.59,0
18,101,27.99,53.64,0
16,99,28.01,53.63,0
18,102,28.0,53.6,0
17,102,28.0,53.56,0
18,102,28.01,53.59,0
6,100,28.02,53.57,0
18,101,27.99,53.57,0
22,100,28.01,53.6,0
8,99,28.01,53.62,0
18,98,28.01,53.62,0
18,100,28.02,53.62,0
18,97,28.01,53.62,0
15,101,28.01,53.59,0
22,100,28.0,53.63,0
39,100,28.0,53.59,0
17,115,28.02,53.58,0
17,99,28.02,53.55,0
19,101,28.02,53.62,0
17,102,28.02,53.53,0
18,104,28.02,53.55,0
13,101,28.02,53.54,0
15,102,28.03,53.5,0
20,102,28.02,53.46,0
11,101,28.03,53.52,0
19,101,28.03,53.51,0
18,101,28.02,53.53,0
20,103,28.04,53.52,0
17,102,28.04,53.52,0
18,103,28.04,53.57,0
18,103,28.06,53.56,0
18,101,28.05,53.51,0
11,104,28.05,53.48,0
54,103,28.04,53.43,0
24,103,28.04,53.48,0
37,103,28.04,53.48,0
18,103,28.04,53.44,0
17,102,28.07,53.45,0
17,103,28.07,53.43,0
18,112,28.05,53.4,0
13,102,28.06,53.44,0
9,101,28.06,53.39,0
17,98,28.06,53.44,0
21,99,28.06,53.36,0
28,99,28.07,53.37,0
18,106,28.06,53.36,0
18,99,28.07,53.36,0
18,99,28.06,53.35,0
18,100,28.07,53.36,0
13,99,28.06,53.37,0
18,99,28.08,53.34,0
15,101,28.08,53.33,0
17,99,28.07,53.35,0
18,97,28.08,53.36,0
18,98,28.08,53.36,0
14,98,28.08,53.36,0
18,101,28.09,53.33,0
17,99,28.09,53.37,0
18,99,28.08,53.36,0
16,99,28.09,53.35,0
13,99,28.09,53.32,0
21,100,28.08,53.34,0
18,101,28.09,53.27,0
18,99,28.08,53.29,0
17,96,28.1,53.23,0
17,96,28.1,53.21,0
18,100,28.11,53.17,0
17,82,28.09,53.03,0
16,99,28.1,53.05,0
18,103,28.09,52.96,0
17,100,28.1,52.96,0
20,98,28.11,52.86,0
17,99,28.1,52.88,0
17,96,28.1,52.92,0
16,97,28.12,52.87,0
23,98,28.12,52.81,0
18,102,28.11,52.89,0
18,98,28.11,52.85,0
15,99,28.12,52.85,0
18,98,28.13,52.86,0
18,97,28.13,52.84,0
19,93,28.13,52.83,0
18,96,28.13,52.82,0
20,101,28.13,52.88,0
18,96,28.12,52.84,0
18,92,28.14,52.85,0
17,103,28.13,52.79,0
18,100,28.14,52.87,0
21,101,28.13,52.89,0
15,116,28.14,52.86,0
21,103,28.13,52.87,0
17,100,28.14,52.87,0
18,99,28.15,52.81,0
18,99,28.15,52.78,0
28,99,28.15,52.74,0
15,98,28.15,52.77,0
18,100,28.14,52.78,0
28,99,28.13,52.77,0
0,92,28.15,52.74,0
18,91,28.14,52.71,0
20,90,28.16,52.69,0
18,98,28.14,52.67,0
42,97,28.15,52.68,0
18,99,28.14,52.67,0
22,99,28.15,52.62,0
17,99,28.15,52.63,0
18,99,28.15,52.65,0
18,96,28.16,52.59,0
17,100,28.16,52.62,0
0,100,28.15,52.58,0
27,101,28.16,52.55,0
28,101,28.16,52.63,0
10,98,28.17,52.61,0
6,114,28.17,52.62,0
18,98,28.17,52.63,0
17,98,28.17,52.63,0
26,93,28.17,52.58,0
18,100,28.17,52.58,0
18,97,28.17,52.58,0
17,93,28.18,52.56,0
17,75,28.18,52.58,0
18,98,28.18,52.58,0
25,99,28.18,52.57,0
22,100,28.18,52.57,0
16,100,28.18,52.59,0
41,99,28.18,52.59,0
17,104,28.17,52.62,0
8,78,28.19,52.62,0
17,98,28.19,52.63,0
18,101,28.19,52.68,0
18,98,28.19,52.65,0
18,99,28.2,52.65,0
18,95,28.2,52.69,0
18,99,28.2,52.69,0
18,97,28.21,52.73,0
17,99,28.2,52.69,0
18,98,28.19,52.7,0
17,97,28.2,52.74,0
17,98,28.21,52.74,0
25,97,28.22,52.74,0
18,107,28.2,52.77,0
5,97,28.22,52.75,0
18,97,28.22,52.75,0
18,94,28.22,52.74,0
17,99,28.21,52.75,0
18,95,28.22,52.78,0
18,95,28.21,52.73,0
15,98,28.23,52.77,0
12,97,28.21,52.7,0
16,90,28.22,52.71,0
18,98,28.23,52.68,0
16,98,28.23,52.66,0
57,96,28.22,52.65,0
18,97,28.22,52.69,0
21,98,28.24,52.62,0
17,94,28.23,52.64,0
8,96,28.23,52.67,0
19,99,28.23,52.61,0
15,97,28.24,52.63,0
18,97,28.23,52.66,0
8,96,28.24,52.6,0
17,97,28.25,52.65,0
18,95,28.25,52.62,0
18,103,28.24,52.65,0
43,97,28.26,52.61,0
19,97,28.26,52.64,0
17,97,28.25,52.68,0
18,96,28.24,52.68,0
19,103,28.26,52.69,0
19,96,28.26,52.68,0
19,98,28.25,52.69,0
20,97,28.26,52.63,0
18,98,28.27,52.63,0
18,97,28.25,52.63,0
17,96,28.26,52.62,0
0,98,28.27,52.61,0
18,102,28.26,52.62,0
17,98,28.26,52.58,0
18,95,28.29,52.55,0
18,97,28.27,52.52,0
0,98,28.27,52.56,0
18,97,28.28,52.51,0
0,96,28.29,52.48,0
17,98,28.28,52.48,0
18,95,28.28,52.48,0
18,97,28.28,52.48,0
18,96,28.28,52.47,0
17,109,28.27,52.45,0
22,98,28.29,52.43,0
31,98,28.28,52.44,0
18,101,28.29,52.41,0
22,99,28.28,52.42,0
17,98,28.29,52.41,0
18,97,28.28,52.38,0
16,97,28.27,52.4,0
17,98,28.31,52.39,0
0,96,28.3,52.4,0
20,98,28.3,52.4,0
15,106,28.3,52.35,0
14,96,28.31,52.34,0
18,96,28.29,52.38,0
19,98,28.31,52.4,0
17,98,28.32,52.38,0
18,97,28.31,52.41,0
18,96,28.3,52.39,0
17,97,28.3,52.35,0
18,97,28.31,52.3,0
18,98,28.31,52.37,0
18,96,28.31,52.4,0
17,95,28.32,52.36,0
18,96,28.32,52.37,0
18,96,28.32,52.33,0
18,97,28.33,52.35,0
18,96,28.31,52.33,0
18,95,28.32,52.3,0
18,99,28.32,52.29,0
19,97,28.33,52.32,0
18,109,28.33,52.33,0
17,93,28.32,52.36,0
9,95,28.33,52.39,0
33,96,28.33,52.37,0
17,97,28.33,52.34,0
19,97,28.34,52.34,0
17,94,28.32,52.34,0
22,95,28.33,52.27,0
0,96,28.32,52.25,0
18,96,28.34,52.18,0
12,97,28.34,52.2,0
17,94,28.34,52.13,0
18,96,28.34,52.1,0
18,100,28.34,52.12,0
14,92,28.34,52.1,0
35,97,28.33,52.16,0
18,96,28.35,52.08,0
50,95,28.36,52.08,0
19,98,28.34,52.11,0
18,80,28.34,52.11,0
18,97,28.36,52.06,0
20,96,28.35,52.1,0
17,97,28.34,52.09,0
18,100,28.35,52.06,0
17,99,28.35,52.11,0
17,95,28.34,52.16,0
18,96,28.35,52.14,0
7,95,28.36,52.1,0
19,100,28.35,52.09,0
19,95,28.35,52.06,0
0,94,28.37,52.11,0
18,95,28.36,52.15,0
28,96,28.35,52.13,0
0,95,28.36,52.12,0
17,96,28.37,52.16,0
18,96,28.36,52.17,0
19,80,28.36,52.18,0
18,97,28.37,52.16,0
18,97,28.37,52.17,0
17,98,28.37,52.14,0
18,96,28.37,52.14,0
57,96,28.37,52.16,0
17,75,28.38,52.16,0
17,96,28.37,52.17,0
44,96,28.37,52.16,0
16,95,28.39,52.15,0
18,93,28.38,52.12,0
13,94,28.37,52.11,0
18,97,28.38,52.13,0
10,98,28.39,52.11,0
24,102,28.39,52.05,0
17,101,28.4,52.11,0
19,100,28.38,52.08,0
17,83,28.39,52.04,0
17,101,28.38,52.1,0
18,101,28.39,52.08,0
15,101,28.4,52.11,0
18,100,28.4,52.09,0
18,99,28.4,52.08,0
16,98,28.4,52.11,0
17,102,28.39,52.14,0
6,99,28.4,52.11,0
17,88,28.41,52.1,0
18,97,28.41,52.11,0
15,100,28.4,52.09,0
18,98,28.43,52.11,0
29,99,28.41,52.11,0
19,107,28.42,52.09,0
19,96,28.41,52.09,0
18,103,28.42,52.07,0
10,97,28.43,52.04,0
13,100,28.42,51.99,0
18,99,28.43,52.06,0
18,99,28.43,52.04,0
16,100,28.43,51.98,0
18,99,28.42,51.97,0
18,106,28.42,52.01,0
17,101,28.42,51.97,0
18,100,28.43,51.95,0
14,101,28.43,51.97,0
18,100,28.43,51.91,0
10,97,28.44,51.82,0
13,99,28.43,51.87,0
17,100,28.44,51.85,0
17,98,28.45,51.79,0
18,99,28.44,51.79,0
21,99,28.44,51.76,0
18,96,28.44,51.74,0
30,94,28.44,51.78,0
18,102,28.45,51.77,0
18,102,28.44,51.81,0
18,99,28.43,51.79,0
9,98,28.45,51.8,0
36,99,28.44,51.82,0
17,96,28.44,51.8,0
18,99,28.45,51.81,0
17,97,28.45,51.91,0
19,97,28.45,51.9,0
18,97,28.44,51.93,0
17,97,28.45,51.95,0
17,99,28.45,51.95,0
15,99,28.45,51.93,0
17,97,28.47,51.97,0
35,98,28.45,51.94,0
19,84,28.47,51.97,0
18,100,28.46,51.94,0
7,97,28.47,51.93,0
20,85,28.46,51.93,0
25,97,28.46,51.9,0
18,98,28.46,51.93,0
18,98,28.47,51.93,0
20,80,28.47,51.91,0
18,105,28.47,51.84,0
17,97,28.47,51.87,0
12,95,28.46,51.85,0
10,98,28.47,51.85,0
21,117,28.47,51.83,0
18,99,28.48,51.83,0
41,98,28.47,51.77,0
4,99,28.47,51.78,0
17,88,28.47,51.84,0
19,97,28.47,51.77,0
13,98,28.48,51.83,0
18,99,28.47,51.79,0
20,103,28.48,51.8,0
27,98,28.47,51.78,0
18,100,28.47,51.83,0
19,101,28.49,51.77,0
20,99,28.48,51.81,0
22,99,28.48,51.72,0
18,96,28.49,51.78,0
17,99,28.48,51.78,0
18,99,28.49,51.75,0
18,102,28.49,51.74,0
26,97,28.5,51.77,0
17,96,28.51,51.79,0
18,98,28.51,51.75,0
18,97,28.5,51.73,0
17,97,28.49,51.81,0
19,97,28.5,51.83,0
17,97,28.5,51.8,0
18,97,28.51,51.85,0
20,92,28.49,51.85,0
18,100,28.51,51.86,0
18,102,28.5,51.85,0
15,97,28.51,51.84,0
18,97,28.5,51.82,0
16,109,28.51,51.85,0
18,96,28.52,51.82,0
57,96,28.51,51.81,0
17,98,28.51,51.79,0
16,95,28.5,51.81,0
17,96,28.52,51.84,0
19,95,28.51,51.82,0
18,112,28.51,51.8,0
5,97,28.52,51.74,0
17,100,28.52,51.73,0
16,96,28.52,51.79,0
23,96,28.51,51.79,0
17,98,28.54,51.73,0
17,92,28.52,51.78,0
16,97,28.54,51.75,0
18,98,28.54,51.76,0
20,98,28.53,51.79,0
28,97,28.55,51.78,0
18,98,28.53,51.79,0
24,99,28.55,51.82,0
28,98,28.54,51.84,0
17,98,28.54,51.84,0
23,95,28.54,51.78,0
22,99,28.55,51.83,0
18,98,28.55,51.79,0
18,99,28.55,51.76,0
0,113,28.55,51.72,0
18,100,28.56,51.74,0
11,99,28.56,51.71,0
18,75,28.56,51.68,0
17,101,28.56,51.7,0
25,99,28.55,51.63,0
17,99,28.56,51.64,0
27,99,28.55,51.62,0
17,99,28.56,51.58,0
27,98,28.57,51.58,0
18,93,28.55,51.61,0
16,110,28.55,51.56,0
14,98,28.57,51.54,0
17,98,28.56,51.57,0
20,81,28.56,51.52,0
17,92,28.57,51.51,0
34,96,28.58,51.58,0
17,94,28.58,51.57,0
17,90,28.57,51.56,0
17,95,28.57,51.6,0
15,86,28.58,51.63,0
0,98,28.59,51.59,0
18,99,28.59,51.62,0
21,99,28.58,51.58,0
9,99,28.59,51.59,0
17,98,28.58,51.59,0
18,99,28.59,51.6,0
16,98,28.58,51.61,0
14,98,28.58,51.65,0
24,97,28.57,51.6,0
18,91,28.59,51.58,0
17,99,28.59,51.57,0
18,97,28.6,51.62,0
18,98,28.58,51.61,0
18,98,28.59,51.58,0
44,98,28.59,51.6,0
21,99,28.59,51.59,0
18,97,28.59,51.6,0
17,101,28.6,51.58,0
18,94,28.6,51.59,0
9,98,28.59,51.57,0
18,94,28.6,51.55,0
18,93,28.6,51.57,0
18,98,28.6,51.52,0
18,96,28.61,51.59,0
18,93,28.59,51.52,0
28,97,28.62,51.5,0
17,98,28.62,51.47,0
39,98,28.61,51.5,0
12,98,28.61,51.5,0
19,96,28.61,51.48,0
14,98,28.62,51.47,0
24,96,28.61,51.44,0
18,100,28.6,51.47,0
18,98,28.63,51.47,0
18,96,28.62,51.46,0
18,96,28.62,51.44,0
18,99,28.61,51.41,0
17,95,28.64,51.39,0
18,101,28.62,51.36,0
18,99,28.63,51.4,0
21,94,28.64,51.37,0
18,95,28.63,51.37,0
20,98,28.64,51.38,0
17,97,28.64,51.36,0
12,97,28.63,51.32,0
18,95,28.65,51.35,0
17,97,28.64,51.38,0
20,96,28.63,51.39,0
18,100,28.64,51.44,0
17,97,28.64,51.36,0
18,98,28.65,51.38,0
18,98,28.65,51.36,0
18,99,28.65,51.42,0
41,97,28.66,51.4,0
18,97,28.65,51.38,0
18,95,28.65,51.37,0
17,96,28.65,51.46,0
18,95,28.65,51.47,0
18,96,28.66,51.49,0
22,111,28.67,51.52,0
18,100,28.66,51.56,0
9,96,28.66,51.55,0
17,111,28.67,51.55,0
16,90,28.66,51.57,0
18,96,28.67,51.53,0
14,97,28.67,51.56,0
18,99,28.67,51.56,0
19,96,28.68,51.52,0
18,96,28.67,51.47,0
18,98,28.68,51.47,0
18,100,28.66,51.41,0
18,97,28.66,51.34,0
8,97,28.67,51.34,0
9,98,28.69,51.27,0
17,97,28.69,51.22,0
18,98,28.68,51.19,0
8,97,28.69,51.2,0
17,95,28.69,51.17,0
8,98,28.68,51.12,0
17,95,28.69,51.14,0
17,97,28.69,51.11,0
13,96,28.69,51.03,0
18,93,28.7,51.02,0
18,97,28.68,51.01,0
18,97,28.69,50.97,0
14,97,28.68,50.97,0
37,96,28.69,50.97,0
18,96,28.68,51.05,0
19,96,28.68,50.99,0
18,96,28.68,51.04,0
18,97,28.7,51.04,0
19,80,28.7,51.11,0
19,97,28.68,51.17,0
14,104,28.7,51.18,0
25,96,28.71,51.24,0
17,101,28.71,51.22,0
18,96,28.71,51.25,0
17,96,28.71,51.29,0
18,97,28.71,51.26,0
18,98,28.71,51.27,0
19,110,28.72,51.26,0
20,97,28.72,51.25,0
0,96,28.73,51.25,0
18,97,28.72,51.23,0
17,97,28.71,51.16,0
15,96,28.72,51.17,0
18,98,28.72,51.14,0
18,96,28.73,51.16,0
16,92,28.72,51.1,0
18,96,28.73,51.05,0
17,96,28.73,50.95,0
16,85,28.73,50.96,0
18,96,28.73,50.96,0
18,96,28.73,50.93,0
19,97,28.74,50.95,0
18,96,28.73,50.93,0
0,96,28.73,50.88,0
16,96,28.72,50.89,0
19,99,28.74,50.81,0
39,96,28.73,50.84,0
18,99,28.75,50.82,0
18,96,28.73,50.78,0
25,96,28.74,50.75,0
18,98,28.73,50.78,0
18,101,28.75,50.77,0
18,94,28.74,50.73,0
23,97,28.75,50.72,0
17,94,28.74,50.73,0
18,97,28.74,50.71,0
16,103,28.75,50.7,0
17,96,28.74,50.66,0
13,98,28.74,50.69,0
17,80,28.73,50.71,0
18,98,28.75,50.73,0
18,96,28.75,50.76,0
18,96,28.75,50.76,0
17,94,28.76,50.8,0
18,95,28.76,50.83,0
16,102,28.75,50.79,0
20,94,28.76,50.81,0
17,101,28.76,50.81,0
26,95,28.75,50.76,0
18,93,28.75,50.79,0
18,93,28.77,50.73,0
18,87,28.77,50.74,0
18,95,28.76,50.78,0
18,97,28.77,50.75,0
18,97,28.76,50.68,0
23,96,28.75,50.64,0
21,116,28.76,50.63,0
6,100,28.76,50.66,0
17,100,28.78,50.63,0
15,102,28.77,50.64,0
16,100,28.79,50.67,0
19,102,28.79,50.61,0
18,95,28.76,50.67,0
17,109,28.79,50.68,0
14,100,28.78,50.73,0
0,98,28.79,50.77,0
18,98,28.78,50.73,0
24,99,28.8,50.79,0
18,101,28.8,50.79,0
20,106,28.79,50.81,0
18,98,28.79,50.87,0
18,101,28.79,50.85,0
17,100,28.79,50.83,0
44,99,28.8,50.82,0
14,99,28.8,50.88,0
18,99,28.81,50.84,0
18,99,28.8,50.82,0
16,99,28.79,50.86,0
16,100,28.79,50.84,0
17,92,28.8,50.85,0
17,97,28.81,50.85,0
17,99,28.82,50.82,0
17,96,28.82,50.8,0
17,109,28.81,50.81,0
12,97,28.82,50.81,0
17,96,28.81,50.8,0
17,97,28.83,50.77,0
22,97,28.81,50.79,0
18,95,28.82,50.78,0
21,95,28.81,50.72,0
17,92,28.82,50.7,0
9,94,28.81,50.76,0
0,94,28.81,50.74,0
28,93,28.82,50.76,0
16,93,28.81,50.76,0
0,114,28.82,50.85,0
17,92,28.82,50.88,0
24,92,28.83,50.86,0
8,90,28.83,50.94,0
18,90,28.84,50.96,0
18,91,28.84,50.98,0
18,96,28.85,50.99,0
18,98,28.84,50.97,0
15,97,28.84,50.97,0
18,98,28.84,51.0,0
18,102,28.84,51.0,0
14,103,28.85,50.94,0
20,112,28.85,50.98,0
35,99,28.85,50.97,0
20,98,28.85,50.97,0
17,103,28.84,50.88,0
25,98,28.85,50.91,0
18,98,28.85,50.85,0
18,97,28.86,50.83,0
18,96,28.85,50.86,0
18,113,28.85,50.88,0
17,100,28.85,50.83,0
18,98,28.85,50.87,0
18,98,28.84,50.84,0
18,98,28.85,50.84,0
18,96,28.85,50.85,0
37,97,28.85,50.89,0
23,100,28.85,50.88,0
21,99,28.85,50.97,0
12,100,28.84,50.92,0
21,100,28.85,50.93,0
18,99,28.86,50.92,0
6,99,28.86,50.85,0
19,101,28.86,50.83,0
18,99,28.86,50.8,0
37,98,28.85,50.75,0
17,98,28.86,50.7,0
37,97,28.86,50.66,0
17,99,28.86,50.65,0
17,98,28.87,50.61,0
40,98,28.86,50.62,0
25,98,28.86,50.6,0
18,97,28.86,50.58,0
13,97,28.87,50.62,0
34,106,28.87,50.61,0
21,99,28.86,50.56,0
15,97,28.87,50.55,0
16,97,28.86,50.57,0
18,98,28.85,50.53,0
18,99,28.85,50.56,0
18,97,28.86,50.5,0
17,96,28.87,50.45,0
20,97,28.88,50.42,0
27,97,28.87,50.37,0
58,97,28.89,50.38,0
20,101,28.88,50.27,0
18,96,28.89,50.25,0
13,96,28.87,50.22,0
6,96,28.88,50.17,0
19,93,28.88,50.12,0
10,96,28.88,50.12,0
17,97,28.87,50.14,0
18,92,28.87,50.11,0
23,97,28.89,50.1,0
18,98,28.9,50.11,0
18,98,28.9,50.14,0
19,102,28.89,50.2,0
15,97,28.9,50.18,0
17,99,28.9,50.21,0
18,97,28.93,50.24,0
13,96,28.92,50.31,0
15,97,28.92,50.39,0
35,96,28.91,50.45,0
17,92,28.93,50.45,0
17,94,28.92,50.52,0
33,95,28.92,50.5,0
18,95,28.92,50.47,0
18,91,28.94,50.41,0
15,75,28.93,50.31,0
18,100,28.92,50.35,0
14,92,28.92,50.3,0
18,98,28.93,50.32,0
18,97,28.94,50.35,0
23,97,28.92,50.39,0
18,95,28.93,50.43,0
15,97,28.93,50.46,0
25,96,28.93,50.45,0
20,97,28.94,50.48,0
18,95,28.94,50.55,0
17,100,28.95,50.53,0
18,98,28.93,50.55,0
17,97,28.94,50.53,0
19,96,28.94,50.53,0
6,96,28.95,50.58,0
19,96,28.94,50.59,0
22,96,28.95,50.57,0
17,96,28.95,50.56,0
29,96,28.94,50.55,0
9,96,28.94,50.57,0
20,99,28.95,50.56,0
18,96,28.95,50.61,0
17,97,28.95,50.5,0
17,94,28.95,50.48,0
15,99,28.95,50.49,0
19,104,28.95,50.39,0
17,96,28.94,50.39,0
18,96,28.94,50.38,0
18,100,28.95,50.43,0
7,97,28.96,50.39,0
16,93,28.95,50.41,0
17,97,28.94,50.4,0
18,95,28.96,50.41,0
17,97,28.95,50.42,0
18,98,28.95,50.39,0
16,97,28.97,50.42,0
18,96,28.96,50.5,0
17,99,28.96,50.5,0
16,94,28.95,50.51,0
8,97,28.97,50.48,0
18,99,28.97,50.49,0
17,96,28.98,50.49,0
16,99,28.97,50.48,0
25,98,28.97,50.48,0
17,98,28.97,50.48,0
17,97,28.98,50.43,0
18,98,28.97,50.39,0
17,103,28.96,50.41,0
18,102,28.99,50.46,0
18,98,28.98,50.42,0
16,108,29.0,50.47,0
17,98,29.0,50.44,0
18,98,28.98,50.4,0
16,95,28.97,50.33,0
22,97,28.98,50.34,0
17,94,28.99,50.31,0
21,99,28.97,50.25,0
13,105,28.98,50.24,0
18,98,28.99,50.2,0
39,98,28.99,50.18,0
19,99,28.98,50.19,0
17,103,28.98,50.16,0
17,96,29.0,50.11,0
16,100,29.0,50.07,0
18,103,28.99,50.04,0
18,102,28.99,50.05,0
22,99,29.01,50.0,0
17,105,29.0,50.01,0
19,102,29.01,49.99,0
17,93,29.01,50.01,0
21,116,29.02,50.02,0
18,98,29.0,50.04,0
18,103,29.01,50.01,0
12,99,29.02,50.07,0
18,95,29.01,50.06,0
25,99,29.01,50.09,0
50,99,29.02,50.16,0
17,100,29.03,50.17,0
17,99,29.02,50.21,0
20,100,29.02,50.18,0
34,98,29.02,50.23,0
18,98,29.01,50.3,0
6,97,29.03,50.31,0
18,98,29.04,50.37,0
18,98,29.02,50.39,0
18,97,29.01,50.39,0
17,97,29.03,50.44,0
17,77,29.04,50.43,0
17,97,29.02,50.4,0
20,98,29.02,50.34,0
17,97,29.02,50.33,0
22,97,29.03,50.3,0
17,97,29.03,50.29,0
18,98,29.03,50.29,0
20,97,29.02,50.23,0
